卖家ID,前一天登录次数,前一周登录次数,上传产品数量,审核通过的产品总数量,在线产品数量,前一天产品曝光次数,前一周产品曝光次数,最近7天产品曝光次数,前一天在线时长,前一周在线时长,最近7天登录次数,最近7天在线时长,前一个月登录次数,前一个月在线时长,最近30天登录次数,最近30天在线时长,前3个月登录次数,前3个月在线时长,最近90天登录次数,最近90天在线时长,前一月产品曝光次数,最近30天产品曝光次数,前3月产品曝光次数,最近90天产品曝光次数,城市,诚保类型,黄牌数量,警告数量,代理商名称,最近60天手动好评数量,最近60天中评数量,最近60天差评数量,最近60天的订单未评价率
ff8080814c4658d6014c7ec25d0d0045,0,2,0,0,0,0,0,0,0,1.19,2,1.19,0,0,2,1.19,0,0,2,1.19,0,0,0,0,金华市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7eb434550026,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7eb2045f79a4,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,苏州市, ,0,0, ,0,0,0,0
ff8080814c465910014c7ea948720115,1,3,0,0,0,0,0,0,0.00,1.11,4,1.11,0,0,4,1.11,0,0,4,1.11,0,0,0,0,青岛市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7ea6a6920010,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7ea213b50006,0,1,0,0,0,0,0,0,0,0.14,1,0.14,0,0,1,0.14,0,0,1,0.14,0,0,0,0,韶关市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e9e43517976,0,1,0,0,0,0,0,0,0,0.41,1,0.41,0,0,1,0.41,0,0,1,0.41,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e9e172e7a4d,0,1,0,0,0,0,0,0,0,1.57,1,1.57,0,0,1,1.57,0,0,1,1.57,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e9c14ef796c,0,1,1,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e969f7500d5,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,中山市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e95e405794e,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,镇江市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e94201c00c6,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e9402137943,0,1,0,0,0,0,0,0,0,0.08,1,0.08,0,0,1,0.08,0,0,1,0.08,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e917bef7a24,0,1,1,0,0,0,0,0,0,1.19,1,1.19,0,0,1,1.19,0,0,1,1.19,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e901d3b00bb,0,2,0,0,0,0,0,0,0,0.00,2,0.00,0,0,2,0.00,0,0,2,0.00,0,0,0,0,海口市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e8da45500ac,0,3,0,0,0,0,0,0,0,0.10,3,0.10,0,0,3,0.10,0,0,3,0.10,0,0,0,0,厦门市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e8cba3a7a13,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e8c87017fb4,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,郑州市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e8ac8167fa6,0,2,0,0,0,0,0,0,0,0.10,2,0.10,0,0,2,0.10,0,0,2,0.10,0,0,0,0,海口市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e8a66777fa2,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,青岛市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e897aed7f99,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,福州市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e88706b0093,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e8827c5008f,0,3,0,0,0,0,0,0,0,0.00,3,0.00,0,0,3,0.00,0,0,3,0.00,0,0,0,0,海口市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e86fb717f89,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e85f15b7903,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,福州市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e833e7b0072,1,1,3,3,3,0,0,0,0.99,1.24,2,2.23,0,0,2,2.23,0,0,2,2.23,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e8334b078f1,1,1,3,0,0,0,0,0,0.28,0.00,2,0.28,0,0,2,0.28,0,0,2,0.28,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e82e97778eb,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e82757d79e1,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e81d7de78de,1,1,0,0,0,0,0,0,0.00,0.28,2,0.28,0,0,2,0.28,0,0,2,0.28,0,0,0,0,金华市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e7fc84a7f6b,0,1,0,0,0,0,0,0,0,0.09,1,0.09,0,0,1,0.09,0,0,1,0.09,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e7f520f78cb,0,1,0,0,0,0,0,0,0,0.37,1,0.37,0,0,1,0.37,0,0,1,0.37,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e7ed68c7f63,0,2,0,0,0,0,0,0,0,0.00,2,0.00,0,0,2,0.00,0,0,2,0.00,0,0,0,0,福州市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e7db02e7f5a,0,1,0,0,0,0,0,0,0,0.01,1,0.01,0,0,1,0.01,0,0,1,0.01,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e7d590a78be,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,淄博市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e7c4a76004b,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e7b7645003b,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,沧州市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e7b018b7f4a,0,2,0,0,0,0,0,0,0,0.00,2,0.00,0,0,2,0.00,0,0,2,0.00,0,0,0,0,南昌市, ,0,0,厦门企盟网络科技有限公司,0,0,0,0
ff8080814c465910014c7e7a0c6e0033,0,1,0,0,0,0,0,0,0,0.09,1,0.09,0,0,1,0.09,0,0,1,0.09,0,0,0,0,杭州市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e77298c002b,0,1,2,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e7667fa7f2e,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,济南市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e742b9679af,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,杭州市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e6d55327f0e,0,1,1,0,0,0,0,0,0,0.44,1,0.44,0,0,1,0.44,0,0,1,0.44,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e6bbc507892,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,潍坊市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e6a3bcb7fee,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e69dfca798a,0,2,0,0,0,0,0,0,0,0.00,2,0.00,0,0,2,0.00,0,0,2,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e691afb7efb,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e6522517882,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,佛山市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e64279d7975,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,吉安市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e6036c37ede,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,合肥市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e5f60c87ed6,0,1,0,0,0,0,0,0,0,0.74,1,0.74,0,0,1,0.74,0,0,1,0.74,0,0,0,0,潮州市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e5f5d1a7859,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,苏州市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e5dc5257fa9,1,2,0,0,0,0,0,0,0.00,0.52,3,0.52,0,0,3,0.52,0,0,3,0.52,0,0,0,0,厦门市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e5b8fba7fa1,0,1,1,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,石家庄市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e57ce7b794a,0,1,0,0,0,0,0,0,0,0.23,1,0.23,0,0,1,0.23,0,0,1,0.23,0,0,0,0,合肥市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e56fe4a7941,1,3,7,7,7,38,32,70,0.00,0.58,4,0.58,0,0,4,0.58,0,0,4,0.58,0,70,0,70,沧州市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e56e31f7eb7,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e567e3c7f8b,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,济南市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e55ec557e8d,0,2,1,1,1,0,0,0,0,0.65,2,0.65,0,0,2,0.65,0,0,2,0.65,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e545ba87e48,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,佛山市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e50c7887f5b,1,3,12,12,12,32,45,77,0.00,8.30,4,8.30,0,0,4,8.30,0,0,4,8.30,0,77,0,77,保定市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e4f2fa97ef6,0,1,1,0,0,0,0,0,0,0.96,1,0.96,0,0,1,0.96,0,0,1,0.96,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e4ef45f77de,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,佛山市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e4e8a937eea,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e4ccb0a77ae,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,石家庄市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e4ae7787ed0,0,1,0,0,0,0,0,0,0,0.12,1,0.12,0,0,1,0.12,0,0,1,0.12,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e4a3bd677a1,0,1,0,0,0,0,0,0,0,0.21,1,0.21,0,0,1,0.21,0,0,1,0.21,0,0,0,0,盐城市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e467c647dd6,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,金华市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e4561c87793,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,常州市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e43ca4778e0,1,1,2,2,2,0,0,0,2.06,1.05,2,3.11,0,0,2,3.11,0,0,2,3.11,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e43746678da,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,长沙市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e40592978ca,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e3e33417752,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,汕尾市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e3d44a27748,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e3d3aa27744,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,漳州市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e3bff0c78b0,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e3abd767da6,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,金华市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e39df4978a5,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,泰安市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e38c04e78a0,0,2,0,0,0,0,0,0,0,0.00,2,0.00,0,0,2,0.00,0,0,2,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e34e241788f,0,2,0,0,0,0,0,0,0,0.08,2,0.08,0,0,2,0.08,0,0,2,0.08,0,0,0,0,黄冈市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e345fcc7df6,0,2,0,0,0,0,0,0,0,0.67,2,0.67,0,0,2,0.67,0,0,2,0.67,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e32cd2c787c,0,1,0,0,0,0,0,0,0,1.25,1,1.25,0,0,1,1.25,0,0,1,1.25,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e31e7ed76ba,1,2,0,0,0,0,0,0,0.91,0.20,3,1.11,0,0,3,1.11,0,0,3,1.11,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e31a6b07d76,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,郑州市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e31a5077873,0,1,0,0,0,0,0,0,0,0.29,1,0.29,0,0,1,0.29,0,0,1,0.29,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e317c55769d,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,南宁市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e2fe9de786d,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e2fac687869,0,1,1,0,0,0,0,0,0,0.97,1,0.97,0,0,1,0.97,0,0,1,0.97,0,0,0,0,济宁市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e2a97097dc7,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e2a54a87d5d,0,2,0,0,0,0,0,0,0,0.00,2,0.00,0,0,2,0.00,0,0,2,0.00,0,0,0,0,嘉兴市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e2a21e67dc2,0,2,0,0,0,0,0,0,0,0.00,2,0.00,0,0,2,0.00,0,0,2,0.00,0,0,0,0,济宁市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e28c9a07858,0,1,0,0,0,0,0,0,0,0.09,1,0.09,0,0,1,0.09,0,0,1,0.09,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e2883e37db6,0,1,85,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,玉林地区, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e28645e766e,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,广州市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e24c7bd7da9,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e212eea7661,0,1,0,0,0,0,0,0,0,0.68,1,0.68,0,0,1,0.68,0,0,1,0.68,0,0,0,0,衢州市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e208d8b7659,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,石家庄市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e20747c7d36,1,2,1,0,0,0,0,0,0.00,0.88,3,0.88,0,0,3,0.88,0,0,3,0.88,0,0,0,0,武汉市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e1fe52f7d95,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,台州市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e1eee7f7d8c,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,泉州市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e1e90b77d2c,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e1d1cdc7d25,0,2,0,0,0,0,0,0,0,0.11,2,0.11,0,0,2,0.11,0,0,2,0.11,0,0,0,0,阳泉市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e19b5b27819,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,汕头市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e191110762f,1,3,0,0,0,0,0,0,0.00,2.02,4,2.02,0,0,4,2.02,0,0,4,2.02,0,0,0,0,浦东新区, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e16dd847807,0,2,0,0,0,0,0,0,0,0.00,2,0.00,0,0,2,0.00,0,0,2,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c49a796014c7e16be527800,0,2,0,0,0,0,0,0,0,0.12,2,0.12,0,0,2,0.12,0,0,2,0.12,0,0,0,0,永州市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e1499c077f3,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,长沙市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e1463b27cf8,0,1,0,0,0,0,0,0,0,0.08,1,0.08,0,0,1,0.08,0,0,1,0.08,0,0,0,0,绍兴市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e14066477e7,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,青岛市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e12f3ae7d47,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e12db3377df,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e111bc57ce4,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,青岛市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7e0cf8157cd1,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,宁波市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e0cea9177c0,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,金华市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e0a515577ae,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,临沂市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e07f0d075e1,0,1,0,0,0,0,0,0,0,0.19,1,0.19,0,0,1,0.19,0,0,1,0.19,0,0,0,0,杭州市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e078390779e,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,东莞市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e061b167d07,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e05bd3475d6,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,金华市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7e04ec4c778e,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,长沙市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7e01fd1a75c3,0,1,1,1,1,0,0,0,0,1.05,1,1.05,0,0,1,1.05,0,0,1,1.05,0,0,0,0,金华市, ,0,0, ,0,0,0,0
ff8080814c465910014c7e0100d57cf2,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,廊坊市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7dff995e7c9c,0,1,1,0,0,0,0,0,0,0.88,1,0.88,0,0,1,0.88,0,0,1,0.88,0,0,0,0,潍坊市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7dfea0e67c92,1,1,0,0,0,0,0,0,0.00,0.00,2,0.00,0,0,2,0.00,0,0,2,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7dfdf22175b1,0,1,0,0,0,0,0,0,0,0.26,1,0.26,0,0,1,0.26,0,0,1,0.26,0,0,0,0,兰州市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7dfdacb57c82,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,宁波市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7dfbe8417761,1,1,1,0,0,0,0,0,0.80,0.01,2,0.81,0,0,2,0.81,0,0,2,0.81,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7dfb199875a1,0,1,0,0,0,0,0,0,0,0.55,1,0.55,0,0,1,0.55,0,0,1,0.55,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c465910014c7dfab1057cc8,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7df7cc447c6f,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,保定地区, ,0,0, ,0,0,0,0
ff8080814c49a796014c7df2f9bb773e,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0, ,0,0,0,0
ff8080814c49a796014c7df2b7877739,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,深圳市, ,0,0,厦门企盟网络科技有限公司,0,0,0,0
ff8080814c4658d6014c7df2a9017c59,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,玉林地区, ,0,0, ,0,0,0,0
ff8080814c4658d6014c7df293577c53,0,1,0,0,0,0,0,0,0,0.37,1,0.37,0,0,1,0.37,0,0,1,0.37,0,0,0,0,武汉市, ,0,0, ,0,0,0,0
ff8080814c465910014c7df2893d7ca5,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c49a7fe014c7df0b76c7571,1,3,11,11,11,52,42,94,0.00,1.79,4,1.79,0,0,4,1.79,0,0,4,1.79,0,94,0,94,厦门市, ,0,0, ,0,0,0,0
ff8080814c465910014c7df0193b7c95,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0, , ,0,0, ,0,0,0,0
ff8080814c49a796014c7def6760771e,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,大连市, ,0,0, ,0,0,0,0
ff8080814c465910014c7dee50677c89,0,1,0,0,0,0,0,0,0,0.00,1,0.00,0,0,1,0.00,0,0,1,0.00,0,0,0,0,泰安市, ,0,0, ,0,0,0,0
